type,from,to,detail,status,confidence,mw,url_count,verification,source_1,source_2,source_3,more_sources,non_url_provenance,last_updated
supplies_power_to,Invenergy,Meta,"~1.8 GW of solar and wind: four 2024 contracts for 760 MW solar (bringing total to 1,000 MW) plus four Jun 2025 agreements for 791 MW - Yellow Wood Solar 300 MW (OH), Pleasant Prairie Solar 140 MW (OH), Decoy Solar 155 MW (AR), Seaway Wind 196 MW (TX); CODs 2027-2028.",contracted,high,1800,3,"has link(s), not opened by Claude",https://www.prnewswire.com/news-releases/invenergy-to-provide-meta-with-nearly-800-mw-supporting-data-center-operations-302492175.html,https://wwww.invenergy.com/news/invenergy-to-provide-meta-with-nearly-800-mw-supporting-data-center-operations,https://sustainabilitymag.com/news/meta-forms-solar-wind-deals-to-meet-ai-data-centre-demand,,,2026-09-08
supplies_power_to,Leeward Renewable Energy,Google,Long-term PPA supporting six solar plants totaling 724 MW in Oklahoma sited to serve Google's Oklahoma data center operations.,contracted,high,724,2,"has link(s), not opened by Claude",https://www.pv-tech.org/leeward-google-sign-724mw-solar-pv-ppa-in-oklahoma/,https://www.datacenterdynamics.com/en/news/google-signs-ppa-with-leeward-to-power-oklahoma-data-center-operations/,,,,2026-09-08
supplies_power_to,Leeward Renewable Energy,Microsoft,"Two 200 MW PPAs (Mar 2024): Morrow Lake Solar (Frio County, TX) and Cradle Solar (Brazoria County, TX), using First Solar modules.",contracted,high,400,3,"has link(s), not opened by Claude",https://esgnews.com/leeward-renewable-energy-secures-400mw-power-purchase-agreement-with-microsoft-for-solar-projects-in-texas/,https://www.energytech.com/renewables/article/55001323/microsoft-signs-two-200-mw-ppas-with-leeward-renewable-energy-for-two-solar-farms-under-construction-in-texas,https://renewablesnow.com/news/leeward-microsoft-strike-ppas-for-400-mw-of-texas-solar-852973/,,,2026-09-08
supplies_power_to,Lightsource bp,Meta,"PPAs for Arche Solar 134 MWdc (Ohio, 2022) and Mowata Solar 172 MWdc/150 MWac (Acadia Parish, Louisiana; $237M).",contracted,high,306,3,"has link(s), not opened by Claude",https://lightsourcebp.com/news/usa-lightsource-bp-and-meta-expand-partnership-with-new-power-purchase-agreement-for-mowata-solar-in-louisiana/,https://www.datacenterdynamics.com/en/news/meta-inks-172mw-solar-ppa-with-lightsource-bp-in-acadia-parish-louisiana/,https://renewablesnow.com/news/lightsource-bp-meta-sign-ppa-for-172-mwdc-louisiana-solar-project-1298606/,,,2026-09-08
supplies_power_to,Longroad Energy,Meta,"Long-term PPA for 100% of 1000 Mile Solar, 300 MWac / 400 MWdc, Yoakum County, Texas (SPP), COD 2026; Longroad's largest project.",contracted,high,300,3,"has link(s), not opened by Claude",https://www.longroadenergy.com/longroad-energy-and-meta-sign-long-term-power-purchase-agreement-for-1000-mile-a-300-mwac-400-mwdc-solar-project/,https://www.datacenterdynamics.com/en/news/meta-signs-long-term-ppa-with-longroad-energy-in-texas/,https://renewablesnow.com/news/longroad-strikes-300-mw-solar-ppa-backing-metas-data-centres-1268632/,,,2026-09-08
supplies_power_to,Origis Energy,Meta,"Long-term PPA for Greyhound A Solar, 303 MWdc / 240 MWac, West Odessa (Ector County), Texas; COD mid-2026.",contracted,high,303,3,"has link(s), not opened by Claude",https://www.datacenterdynamics.com/en/news/meta-inks-solar-ppa-with-origis-energy-in-texas/,https://www.pv-tech.org/meta-origis-energy-ink-303mw-solar-pv-ppa-in-texas/,https://www.tipranks.com/news/private-companies/origis-energy-expands-west-texas-footprint-with-303-mw-solar-ppa-for-meta,,,2026-09-08
supplies_power_to,Pine Gate Renewables,Meta,"Four renewable attribute agreements totaling >500 MW, including Limewood Bell Solar 204 MW (Temple, TX, 7 miles from Meta's Temple data center; COD 2026) and Magnolia Solar 210 MW (Seguin, TX; COD 2026).",contracted,high,500,3,"has link(s), not opened by Claude",https://pinegaterenewables.com/pine-gate-renewables-and-meta-expand-partnership-with-latest-solar-project/,https://www.pv-tech.org/pine-gate-meta-in-204mw-texas-solar-agreement/,https://renewablesnow.com/news/pine-gate-expands-meta-offtake-partnership-in-us-with-210-mw-of-solar-1279737/,,,2026-09-08
supplies_power_to,Primergy Solar,Microsoft,"Long-term PPA for full capacity of Ash Creek Solar, 408 MWac, Hill County, Texas ($588M debt + $350M tax equity, Mar 2024); commissioned 2025.",operating,high,408,3,"has link(s), not opened by Claude",https://www.primergypower.com/news/primergy-secures-588m-in-project-financing-and-power-purchase-agreement-with-microsoft-for-408-mw-solar-project-in-texas,https://www.primergypower.com/news/primergy-announces-the-commissioning-of-ash-creek-solar-in-texas,https://www.energytech.com/renewables/news/55304502/primergy-commissions-408-mw-texas-solar-committed-to-microsoft-ppa,,,2026-09-08
supplies_power_to,RWE Clean Energy,AWS,Strategic collaboration with Amazon Web Services covering 1.1 GW across seven US projects.,contracted,medium,1100,1,"has link(s), not opened by Claude",https://enkiai.com/what-is-rwe-doing-for-sustainability-key-initiatives-and-impact-explained/,,,,,2026-09-08
supplies_power_to,RWE Clean Energy,Meta,"Four PPAs (~872 MW) since 2024: County Run Solar 274 MW (IL) and Lafitte Solar 100 MW (LA) commissioned late 2025; Waterloo Solar 200 MW (Bastrop County, TX; Mar 2025); Rabbit's Foot Solar 298 MW (Bowie County, TX; Jun 2026, COD end-2027).",contracted,high,872,3,"has link(s), not opened by Claude",https://www.rwe.com/en/press/rwe-clean-energy/2025-03-18-rwe-signs-long-term-ppa-with-meta/,https://www.pv-tech.org/meta-rwe-ink-298mw-texas-solar-ppa/,https://www.esgtoday.com/meta-signs-ppas-with-rwe-to-power-data-centers-offices-from-new-u-s-solar-farms/,,,2026-09-08
supplies_power_to,RWE Clean Energy,Microsoft,Two 15-year PPAs for 446 MW from Peyton Creek II and Lane City onshore wind projects (Texas).,contracted,medium,446,1,"has link(s), not opened by Claude",https://www.datacenterdynamics.com/en/analysis/diversity-of-power-the-biggest-data-center-energy-stories-of-2024/,,,,,2026-09-08
supplies_power_to,Silicon Ranch,Meta,"100 MW solar (US-manufactured modules) for Meta's first South Carolina data center (Aiken County), so the facility runs on 100% renewable energy at start-up.",contracted,high,100,3,"has link(s), not opened by Claude",https://www.utilitydive.com/news/meta-silicon-ranch-partner-south-carolina-solar-farm-aiken-data-center/758112/,https://carboncredits.com/meta-taps-us-made-solar-to-power-its-first-south-carolina-ai-data-center-renewable-energy/,https://www.pv-tech.org/meta-microsoft-secure-pv-agreements-with-cypress-creek-renewables-and-silicon-ranch/,,,2026-09-08
supplies_power_to,Sol Systems,Microsoft,"500 MW framework PPA + $50M community investment agreement (Jul 2020) across Illinois, Ohio and Texas; plus Eldorado Solar Project II, 150 MW, developed with Tenaska for Microsoft (2024).",contracted,high,650,4,"has link(s), not opened by Claude",https://renewablesnow.com/news/microsoft-sol-systems-clinck-500-mw-solar-ppa-707206/,https://www.solarpowerworldonline.com/2022/01/sol-systems-solar-ppa-community-investment-fund-microsoft/,https://dealflow.energy/deals/ppa-2024-071,https://www.tenaska.com/sol-systems-expands-midwest-presence-with-acquisition-of-2-gw-of-clean-energy-projects/,,2026-09-08
supplies_power_to,Talen Energy,AWS,"Nuclear PPA from Susquehanna Steam Electric Station (PA): Mar 2024 co-located deal (960 MW campus sold to AWS for $650M) expanded Jun 2025 into a retail PPA ramping to 1,920 MW by no later than 2032 and running through 2042 (~$18B); shifts to front-of-the-meter after transmission reconfiguration (spring 2026), Talen Energy Marketing as retail supplier, PPL as delivery utility; parties also exploring SMRs and uprates in PA.",contracted,high,1920,5,"has link(s), not opened by Claude",https://ir.talenenergy.com/news-releases/news-release-details/talen-energy-expands-nuclear-energy-relationship-amazon,https://www.utilitydive.com/news/talen-amazon-aws-susquehanna-nuclear-data-centert/750440/,https://www.powermag.com/talen-amazon-launch-18b-nuclear-ppa-a-grid-connected-ipp-model-for-the-data-center-era/,https://www.datacenterdynamics.com/en/news/aws-talen-sign-ppa-for-192gw-of-power-from-pennsylvania-nuclear-plant/ | https://www.sec.gov/Archives/edgar/data/1622536/000162828025038626/tln-20250630.htm,,2026-09-08
supplies_power_to,Tenaska Renewables,Microsoft,"Eldorado Solar Project II, 150 MW, under construction, developed in partnership with Sol Systems with Microsoft as offtaker (2024).",contracted,medium,150,2,"has link(s), not opened by Claude",https://dealflow.energy/deals/ppa-2024-071,https://www.tenaska.com/sol-systems-expands-midwest-presence-with-acquisition-of-2-gw-of-clean-energy-projects/,,,,2026-09-08
supplies_power_to,TotalEnergies Renewables USA,AWS,PPAs with Amazon totaling 474 MW across the US and Europe; US portion is ~700 GWh/yr of solar over 15 years.,contracted,high,,2,"has link(s), not opened by Claude",https://totalenergies.com/news/totalenergies-amazon-their-way-carbon-neutrality,https://corporate.totalenergies.us/news/totalenergies-and-amazon-announce-strategic-collaboration,,,,2026-09-08
supplies_power_to,TotalEnergies Renewables USA,Google,Two 15-year PPAs (Feb 2026) for 1 GW of Texas solar - Wichita 805 MW and Mustang Creek 195 MW (construction Q2 2026; ~28 TWh) - for Google's Texas data centers; plus an earlier 15-year renewable PPA (2023) supplying Google's Ohio data centers.,contracted,high,1000,4,"has link(s), not opened by Claude",https://totalenergies.com/news/press-releases/united-states-totalenergies-provide-1-gw-solar-capacity-power-googles-data,https://www.pv-magazine.com/2026/02/09/totalenergies-signs-1-gw-of-solar-ppas-for-googles-texas-data-centers/,https://totalenergies.com/news/press-releases/united-states-totalenergies-supply-renewable-power-googles-data-centers-15,https://www.datacenterdynamics.com/en/news/google-signs-15-year-ppa-with-totalenergies-in-ohio/,,2026-09-08
supplies_power_to,TotalEnergies Renewables USA,Microsoft,Microsoft listed among TotalEnergies' corporate PPA offtakers under a 2020 strategic partnership (US MW not captured).,contracted,medium,,2,"has link(s), not opened by Claude",https://totalenergies.com/newsroom/total-and-microsoft-partner-drive-digital-innovation-and-net-zero-goals/?lang=eng,https://totalenergies.com/news/news/what-power-purchase-agreement-ppa,,,,2026-09-08
supplies_power_to,TransAlta Renewables,Brookfield Asset Management,"MOU (Feb 2026) with CPP Investments and Brookfield for a phased data centre at TransAlta's Keephills site (Parkland County, Alberta) with TransAlta as exclusive site and power provider: initial ~230 MW long-term PPA, evaluating up to 1 GW.",MOU,high,230,3,"has link(s), not opened by Claude",https://www.datacenterdynamics.com/en/news/transalta-cpp-brookfield-ink-mou-for-230mw-alberta-data-center-project/,https://www.cbc.ca/news/canada/calgary/alta-transalta-data-centre-cpp-brookfield-9.7108345,https://www.theglobeandmail.com/business/article-transalta-signs-data-centre-deal-cppib-brookfield/,,,2026-09-08
supplies_power_to,TransAlta Renewables,Meta,"Long-term PPA (Apr 2022) for 100% of generation and environmental attributes from the 200 MW Horizon Hill wind project, Logan County, Oklahoma (COD 2H 2023).",operating,high,200,3,"has link(s), not opened by Claude",https://transalta.com/energy-solutions/case-studies/meta/,https://www.datacenterdynamics.com/en/news/meta-signs-200mw-wind-ppa-in-oklahoma/,https://www.sec.gov/Archives/edgar/data/1144800/000114480023000007/a20221231tacex132mda.htm,,,2026-09-08
supplies_power_to,Urban Grid,Microsoft,Virtual PPAs under which Microsoft buys output from four Urban Grid utility-scale solar projects (Virginia/Mid-Atlantic).,contracted,medium,,2,"has link(s), not opened by Claude",https://www.cbinsights.com/company/urban-grid,https://en.wikipedia.org/wiki/Solar_power_in_Virginia,,,,2026-09-08
supplies_power_to,Ørsted,AWS,US onshore renewable PPA(s) with Amazon (MW not captured in sources gathered).,contracted,medium,,1,"has link(s), not opened by Claude",https://introl.com/blog/power-purchase-agreements-ai-data-centers-renewable-energy-strategies,,,,,2026-09-08
supplies_power_to,Ørsted,Google,"150 MW PPA from the 268 MW Helena Wind Farm, Pawnee, Texas (co-located with 250 MW solar); Ørsted's first US deal with Google.",operating,high,150,1,"has link(s), not opened by Claude",https://www.datacenterdynamics.com/en/news/google-signs-150mw-ppa-with-%C3%B8rsted-in-texas/,,,,,2026-09-08
supplies_power_to,Ørsted,Meta,"Meta takes the majority of output from Eleven Mile Solar Center, 300 MW solar + 300 MW/4-hr BESS, Pinal County, Arizona.",operating,medium,300,2,"has link(s), not opened by Claude",https://enkiai.com/data-center/top-10-solar-powered-data-center-projects-in-the-us-in-2025/,https://www.datacenterfrontier.com/energy/article/33017416/dual-feed-meta-enchanted-rock-microsoft-silicon-valley-power-equinix-dpo,,,,2026-09-08
supplies_power_to,Ørsted,Microsoft,"US renewable PPA(s) with Microsoft, paired with a carbon-removal agreement (MW not captured in sources gathered).",contracted,medium,,1,"has link(s), not opened by Claude",https://introl.com/blog/power-purchase-agreements-ai-data-centers-renewable-energy-strategies,,,,,2026-09-08
site_partner,Hillwood Investment Properties,Meta,"Facebook/Meta assembled ~150 acres inside Hillwood's AllianceTexas master-planned development (north Fort Worth, off SH-170) for a $1B+, five-building, 2.46M sq ft hyperscale campus; Hillwood (Ross Perot Jr.) was the master developer/land partner that brought the project to Alliance. Announced 2015, first 950,000 sq ft opened 2017, later expanded.",completed,high,,4,"has link(s), not opened by Claude",https://www.chron.com/news/houston-texas/texas/article/Facebook-opens-1-billion-data-center-in-Fort-11133266.php,https://www.dallasnews.com/business/real-estate/2017/12/07/facebook-s-fort-worth-data-center-is-getting-bigger-to-make-room-for-all-your-holiday-snaps/,https://www.dmagazine.com/commercial-real-estate/2015/07/ross-perot-jr-on-facebooks-new-1-billion-data-center-at-alliance/,https://www.govtech.com/dc/articles/fort-worth-texas-breaks-ground-on-facebooks-billion-dollar-data-center.html,,2026-09-08
site_partner,Hillwood Investment Properties,T5 Data Centers,"T5 Data Centers, Hillwood and IPI Partners formed a partnership to develop T5@Alliance, a hyperscale data center campus on Hillwood land at AllianceTexas, Fort Worth (T5 press release).",under way,medium,,3,"has link(s), not opened by Claude",https://t5datacenters.com/resources/t5-and-hillwood-and-ipi/,https://therealdeal.com/texas/dallas/2024/10/23/hillwoods-industrial-head-reid-goetz-on-data-center-boom/,https://www.hillwood.com/newsroom/news-articles/how-hillwood-industrial-head-is-gearing-up-for-the-ai-datacenter-boom/,,,2026-09-08
site_partner,Majestic Realty (Logistics Dev),Google,"Majestic Realty leases Texas warehouse properties to Google, which is investing billions in Texas data centers (Houston Chronicle reporting on Gov. Abbott donors profiting from the data center boom).",completed,medium,,2,"has link(s), not opened by Claude",https://www.houstonchronicle.com/politics/texas/article/greg-abbott-donors-data-centers-22331020.php,https://www.datacenterdynamics.com/en/tags/majestic-realty/,,,,2026-09-08
site_partner,Seefried Industrial Properties,Edged,"Seefried Properties and Endeavour's Edged Energy division co-developed a three-building data center campus on 65 acres at I-88 and Eola Road in Aurora, IL (groundbreaking May 2023; Building 1 completed June 2024); ComEd feeds the campus from a nearby regional substation with a new on-site substation planned for later phases; waterless cooling and on-site solar.",under way,high,,3,"has link(s), not opened by Claude",https://rebusinessonline.com/seefried-properties-edged-energy-begin-development-of-data-center-campus-in-aurora-illinois/,https://www.prnewswire.com/news-releases/seefried-properties-edged-energy-break-ground-on-new-data-center-campus-in-aurora-301834201.html,https://seefriedproperties.com/media-news-detail.asp?article=1124,,,2026-09-08
site_partner,USAA Real Estate / Affinius Capital,Corscale Data Centers,"Affinius Capital (ex-USAA Real Estate) is JV partner and capital behind Corscale (an affiliate of Patrinely and Affinius) on the 130-acre Gainesville Crossing Data Center Campus in Gainesville/Prince William County, VA: five buildings, ~2.3M sq ft, ~306-326 MW with on-site substation; the 72 MW 'Project Helios' building, fully leased to an undisclosed cloud provider, was refinanced with a $975M Blue Owl loan in June 2026; third building under construction.",under way,high,,4,"has link(s), not opened by Claude",https://www.commercialsearch.com/news/affinius-corscale-jv-lands-975m-refi-for-nova-data-center/,https://commercialobserver.com/2026/06/blue-owl-975m-recap-project-helios-gainesville/,https://affiniuscapital.com/projects/gcdc/,https://corscale.com/press-releases/corscale-is-under-construction-on-its-third-building-at-gainesville-crossing/,,2026-09-08
